date,0x64192819Ac13Ef72bF6b5AE239AC672B43a9AF08,0x1A2a1c938CE3eC39b6D47113c7955bAa9DD454F2
2023-12-18,37535.20898274889,469.33387127414653
2023-12-19,36888.877485333745,469.33387127414653
2023-12-20,37023.78369240187,469.33387127414653
2023-12-21,37300.696914737215,469.33387127414653
2023-12-22,37521.253816911725,469.3466413429734
2023-12-23,37552.44207587006,469.3466413429734
2023-12-24,37631.287743793066,469.3466413429734
2023-12-25,38307.61999986472,469.3466413429734
2023-12-26,39394.951424959756,469.3466413429734
2023-12-27,39364.5844717269,469.3466413429734
2023-12-28,39643.69628132646,469.3466413429734
2023-12-29,39318.50038140061,469.3466413429734
2023-12-30,39442.58056517704,469.3466413429734
2023-12-31,39533.87165672986,469.3466413429734
2024-01-01,39263.5540696169,469.3466413429734
2024-01-02,39258.66860538503,469.3466413429734
2024-01-03,39448.10258813903,469.3466413429734
2024-01-04,40167.35136973067,469.3466413429734
2024-01-05,40251.77510526479,469.3466413429734
2024-01-06,40678.26806551091,469.3466413429734
2024-01-07,40744.049105849874,469.3466413429734
2024-01-08,40662.127082716725,469.3466413429734
2024-01-09,40626.789087041536,469.3466413429734
2024-01-10,40261.58921681433,469.3466413429734
2024-01-11,40241.01111239045,469.3466413429734
2024-01-12,39345.44445089644,469.3466413429734
2024-01-13,38107.38901961958,469.3466413429734
2024-01-14,38150.60956590182,469.3466413429734
2024-01-15,38164.1641237463,469.3466413429734
2024-01-16,37720.75612101933,469.3466413429734
2024-01-17,38095.47533574753,469.3466413429734
2024-01-18,38776.73790102139,469.3466413429734
2024-01-19,39068.32353970544,469.3466413429734
2024-01-20,39693.68083691989,469.3466413429734
2024-01-21,39451.265382166544,469.3466413429734
2024-01-22,40345.81330051841,469.3466413429734
2024-01-23,40454.80781353176,469.3466413429734
2024-01-24,41566.87318808032,469.3466413429734
2024-01-25,42084.65121975406,469.3466413429734
2024-01-26,42126.56365666527,469.3466413429734
2024-01-27,42685.83479159184,469.3466413429734
2024-01-28,44463.2983656337,469.3466413429734
2024-01-29,45159.42853280808,469.3466413429734
2024-01-30,43295.74050369294,469.3466413429734
2024-01-31,43996.35486908775,469.3466413429734
2024-02-01,45275.60957926123,469.3466413429734
2024-02-02,46040.80142173063,469.3466413429734
2024-02-03,46920.94852820205,469.3466413429734
2024-02-04,47840.343232949504,469.3466413429734
2024-02-05,49562.51014305808,469.3466413429734
2024-02-06,48441.549496625354,469.3466413429734
2024-02-07,47039.05762405841,469.3466413429734
2024-02-08,46731.390028256435,469.3466413429734
2024-02-09,47183.50676711356,469.3466413429734
2024-02-10,46781.23857727577,469.3466413429734
2024-02-11,47323.291835949676,469.3466413429734
2024-02-12,47687.50043661589,469.3466413429734
2024-02-13,48184.14195659246,469.3466413429734
2024-02-14,46704.09942909705,469.3466413429734
2024-02-15,47299.33088248242,469.3466413429734
2024-02-16,47073.78847682364,469.3466413429734
2024-02-17,45677.88265275679,469.3466413429734
2024-02-18,45711.25910550026,469.3466413429734
2024-02-19,47098.583690088206,469.3466413429734
2024-02-20,48071.54949441675,469.3466413429734
2024-02-21,48481.19848356754,469.3466413429734
2024-02-22,48783.30446172356,469.3466413429734
2024-02-23,47857.79743277494,469.3466413429734
2024-02-24,48490.86332744864,469.3466413429734
2024-02-25,48391.129236930254,469.3466413429734
2024-02-26,47434.98150390348,469.3466413429734
2024-02-27,47123.76206355374,469.3466413429734
2024-02-28,46189.040501153366,469.3466413429734
2024-02-29,45363.53595487751,469.3466413429734
2024-03-01,45306.47588653936,469.3466413429734
2024-03-02,40812.03140640132,469.3466413429734
2024-03-03,41407.98776508137,469.3466413429734
2024-03-04,40817.78977765505,469.3476008477753
2024-03-05,40579.727363197286,469.3476008477753
2024-03-06,40122.05508704011,469.3476008477753
2024-03-07,40361.816864850865,469.3491160480459
2024-03-08,40644.7751967844,469.3491160480459
2024-03-09,41078.8007069179,469.3491160480459
2024-03-10,42248.18178717695,469.3491160480459
2024-03-11,42764.753042446195,469.3491160480459
2024-03-12,41749.61697608665,469.3491160480459
2024-03-13,40351.910479254104,469.3491160480459
2024-03-14,41461.19635607635,469.3491160480459
2024-03-15,41578.95673370266,469.3491160480459
2024-03-16,41274.58796994181,469.3491160480459
2024-03-17,42164.09324041433,469.3491160480459
2024-03-18,39116.87838495325,469.3491160480459
2024-03-19,39211.196696608844,469.3491160480459
2024-03-20,39494.531919893336,469.3491160480459
2024-03-21,39953.2506207962,469.3491160480459
2024-03-22,40349.012823690435,469.3491160480459
2024-03-23,38538.157350045825,469.3491160480459
2024-03-24,39383.92179561779,469.3491160480459
2024-03-25,39442.303917712845,469.3491160480459
2024-03-26,37243.82013790161,469.3491160480459
2024-03-27,37349.540956809426,469.3491160480459
2024-03-28,37667.47580006002,469.3491160480459
2024-03-29,37811.783841346376,469.3491160480459
2024-03-30,37376.802318150076,469.3491160480459
2024-03-31,35343.455479326505,469.3491160480459
2024-04-01,35211.33979577744,469.3491160480459
2024-04-02,35186.1291988838,469.3491160480459
2024-04-03,35197.85849306359,469.3491160480459
2024-04-04,35421.56993412572,469.3491160480459
2024-04-05,35668.297810410026,469.3491160480459
2024-04-06,35702.42756464667,469.3491160480459
2024-04-07,35806.25400580284,469.3491160480459
2024-04-08,35805.590611393716,469.3491160480459
2024-04-09,35894.38945907538,469.3491160480459
2024-04-10,35793.06508626819,469.3491160480459
2024-04-11,35787.49907702778,469.3491160480459
2024-04-12,35077.12336779168,469.3491160480459
2024-04-13,34934.471606308456,469.3491160480459
2024-04-14,35195.42237836837,469.3491160480459
2024-04-15,35569.26752796101,469.3491160480459
2024-04-16,35832.15892448398,469.3491160480459
2024-04-17,35804.729656167634,469.3491160480459
2024-04-18,35876.08810628878,469.3491160480459
2024-04-19,35815.69906091612,469.3491160480459
2024-04-20,35954.714183370466,469.3491160480459
2024-04-21,36402.763922964856,469.3491160480459
2024-04-22,36401.76390075797,469.3491160480459
2024-04-23,36503.48357784343,469.3491160480459
2024-04-24,36478.82378760315,469.3491160480459
2024-04-25,36461.160724118934,469.3491160480459
2024-04-26,35984.4781486974,469.3491160480459
2024-04-27,35937.123546943694,469.3491160480459
2024-04-28,35799.47133189507,469.3491160480459
2024-04-29,35891.491938102496,469.3491160480459
2024-04-30,33630.03703448301,469.3491160480459
2024-05-01,33870.4851514038,469.3491160480459
2024-05-02,34018.4910633553,469.3491160480459
2024-05-03,34225.48443178089,469.3491160480459
2024-05-04,34654.262170189475,469.3491160480459
2024-05-05,34618.756792317974,469.3491160480459
2024-05-06,34666.1883725019,469.3491160480459
2024-05-07,34791.25959295498,469.3491160480459
2024-05-08,34943.515999708405,469.3491160480459
2024-05-09,35003.61555592642,469.3491160480459
2024-05-10,35204.50399640356,469.3491160480459
2024-05-11,35180.34534672429,469.3491160480459
2024-05-12,35231.542917884486,469.3491160480459
2024-05-13,35242.7118239266,469.3491160480459
2024-05-14,35167.53972912029,469.3491160480459
2024-05-15,34971.230814880146,469.3491160480459
2024-05-16,35131.50495907217,469.3491160480459
2024-05-17,35182.783957900414,469.3669558268103
2024-05-18,35125.898759106516,469.3669558268103
2024-05-19,35177.73064506103,469.3669558268103
2024-05-20,35068.797788224125,469.3669558268103
2024-05-21,34876.382293557304,469.3669558268103
2024-05-22,34984.93597520338,469.3669558268103
2024-05-23,35223.41876544447,469.3669558268103
2024-05-24,35338.91666721994,469.3669558268103
2024-05-25,35628.43436380742,469.3669558268103
2024-05-26,35732.33019379665,469.3669558268103
2024-05-27,35672.45058607944,469.3669558268103
2024-05-28,35598.366854626234,469.3669558268103
2024-05-29,35625.21901611342,469.3669558268103
2024-05-30,35884.91103994924,469.3669558268103
2024-05-31,35905.16987100472,469.3669558268103
2024-06-01,35785.26398518708,469.3669558268103
2024-06-02,35928.95290034051,469.3669558268103
2024-06-03,36231.661052802396,469.3669558268103
2024-06-04,36825.28117128253,469.3669558268103
2024-06-05,36808.92200897778,469.3669558268103
2024-06-06,36989.732246429856,469.3669558268103
2024-06-07,36972.74984391043,469.3669558268103
2024-06-08,37062.261744914504,469.3669558268103
2024-06-09,34647.832427990244,469.3669558268103
2024-06-10,34754.88533842136,469.3669558268103
2024-06-11,34746.44411617492,469.3669558268103
2024-06-12,34851.70399811438,469.3669558268103
2024-06-13,35125.138864050714,469.3669558268103
2024-06-14,35125.77163958412,469.3669558268103
2024-06-15,35076.909099357836,469.3669558268103
2024-06-16,35097.36414817345,469.3669558268103
2024-06-17,35083.96425779556,469.3669558268103
2024-06-18,35037.77573977272,469.3669558268103
2024-06-19,35084.866244576435,469.3669558268103
2024-06-20,35126.79270446823,469.3669558268103
2024-06-21,35116.90083725895,469.3669558268103
2024-06-22,35101.48690431794,469.3669558268103
2024-06-23,35113.14918663183,469.3669558268103
2024-06-24,35113.05528853921,469.3669558268103
2024-06-25,35276.902376972175,469.3669558268103
2024-06-26,35255.27069626688,469.3669558268103
2024-06-27,35161.33937603246,469.3669558268103
2024-06-28,35327.141304218276,469.3893088009935
2024-06-29,35357.05737410372,469.3893088009935
2024-06-30,31333.0246181397,469.3893088009935
2024-07-01,31409.527560764334,469.3893088009935
2024-07-02,31425.916316599803,469.3893088009935
2024-07-03,31403.086019419577,469.3893088009935
2024-07-04,31402.576567340213,469.3893088009935
2024-07-05,31247.934121539343,469.3893088009935
2024-07-06,31314.977717334852,469.3893088009935
2024-07-07,31473.502816262288,469.3893088009935
2024-07-08,31476.89604093274,469.3893088009935
2024-07-09,32185.496751087503,469.3893088009935
2024-07-10,32634.208179484893,469.3893088009935
2024-07-11,31996.42088256063,469.3893088009935
2024-07-12,31975.624307101167,469.3893088009935
2024-07-13,32300.18038587283,469.3893088009935
2024-07-14,32467.26103176449,469.3893088009935
2024-07-15,32452.19698329636,469.3893088009935
2024-07-16,32606.560143077175,469.3893088009935
2024-07-17,33201.8324958491,469.3893088009935
2024-07-18,33245.900463387356,469.3893088009935
2024-07-19,33367.17361874491,469.3893088009935
2024-07-20,33509.7582173823,469.3893088009935
2024-07-21,33509.0866881608,469.3893088009935
2024-07-22,33534.63485745855,469.3893088009935
2024-07-23,32839.420647980165,469.3893088009935
2024-07-24,32920.177932861996,469.3893088009935
2024-07-25,32745.78146969061,469.3893088009935
2024-07-26,32610.022410340694,469.3893088009935
2024-07-27,32659.25461562198,469.3893088009935
2024-07-28,32654.231506913682,469.3893088009935
2024-07-29,32638.566495614807,469.3893088009935
2024-07-30,32614.335456855653,469.3893088009935
2024-07-31,32628.79766226507,469.3893088009935
2024-08-01,31830.480805973413,469.3893088009935
2024-08-02,31877.358497535522,469.3893088009935
2024-08-03,31799.363975185388,469.3893088009935
2024-08-04,31836.829195315862,469.3893088009935
2024-08-05,31923.255260469617,469.3893088009935
2024-08-06,32244.72958442617,469.3893088009935
2024-08-07,28270.6507084669,469.3893088009935
2024-08-08,28270.6507084669,469.3893088009935
2024-08-09,28270.6507084669,469.3893088009935
2024-08-10,28270.6507084669,469.3893088009935
2024-08-11,28270.6507084669,469.3893088009935
2024-08-12,28270.6507084669,469.3893088009935
2024-08-13,28270.6507084669,469.3893088009935
2024-08-14,28270.6507084669,469.3893088009935
2024-08-15,28270.6507084669,469.3893088009935
2024-08-16,28270.6507084669,469.3893088009935
2024-08-17,28270.6507084669,469.3893088009935
2024-08-18,28270.6507084669,469.3893088009935
2024-08-19,28270.6507084669,469.3893088009935
2024-08-20,28270.6507084669,469.3893088009935
2024-08-21,28270.6507084669,469.3893088009935
2024-08-22,28270.6507084669,469.3893088009935
2024-08-23,28270.6507084669,469.3893088009935
2024-08-24,28270.6507084669,469.3893088009935
2024-08-25,28270.6507084669,469.3893088009935
2024-08-26,28270.6507084669,469.3893088009935
2024-08-27,28270.6507084669,469.3893088009935
2024-08-28,28270.6507084669,469.3893088009935
2024-08-29,32266.395458466905,469.3893088009935
2024-08-30,32266.395458466905,469.3893088009935
2024-08-31,32266.395458466905,469.3893088009935
2024-09-01,32266.395458466905,469.3893088009935
2024-09-02,32266.395458466905,469.3893088009935
2024-09-03,32266.395458466905,469.3893088009935
2024-09-04,32266.395458466905,469.3893088009935
2024-09-05,32204.51145703265,469.3893088009935
2024-09-06,32210.65787430561,469.3893088009935
2024-09-07,32265.398183102057,469.3893088009935
2024-09-08,32321.22132351502,469.3893088009935
2024-09-09,32360.2335701674,469.3893088009935
2024-09-10,32553.068153915083,469.3893088009935
2024-09-11,32608.382555497665,469.3893088009935
2024-09-12,32656.9490362334,469.3893088009935
2024-09-13,32883.35142772073,469.3893088009935
2024-09-14,32238.620491725505,469.3893088009935
2024-09-15,32234.359098195713,469.3893088009935
2024-09-16,32240.36741178246,469.3893088009935
2024-09-17,32207.211418512226,469.3893088009935
2024-09-18,32195.395607817918,469.3893088009935
2024-09-19,32248.91418501651,469.3893088009935
2024-09-20,32400.070178046502,469.3893088009935
2024-09-21,32407.906759392983,469.3893088009935
2024-09-22,32280.37711899093,469.3893088009935
2024-09-23,32284.963980789184,469.3893088009935
2024-09-24,32454.776039323977,469.3893088009935
2024-09-25,32860.37022644442,469.3893088009935
2024-09-26,33024.090697341395,469.3893088009935
2024-09-27,33210.95623514803,469.3893088009935
2024-09-28,33100.42022910326,469.3893088009935
2024-09-29,33223.27290363488,469.3893088009935
2024-09-30,33322.829504937814,469.3893088009935
2024-10-01,33325.11153044085,469.3893088009935
2024-10-02,33304.47581547067,469.3893088009935
2024-10-03,33355.41374498165,469.3893088009935
2024-10-04,33234.36012742731,469.3893088009935
2024-10-05,33293.49412015089,469.3893088009935
2024-10-06,33230.19288737035,469.3893088009935
2024-10-07,33250.6920074334,469.3893088009935
2024-10-08,33183.73293448447,469.3893088009935
2024-10-09,33175.03429934443,469.3893088009935
2024-10-10,33170.97567867551,469.3893088009935
2024-10-11,33190.96551729974,469.3893088009935
2024-10-12,33215.11007150475,469.3893088009935
2024-10-13,33420.64749052152,469.3893088009935
2024-10-14,33410.92948835929,469.3893088009935
2024-10-15,33404.60659451869,469.3893088009935
2024-10-16,33405.04511849275,469.3893088009935
2024-10-17,33504.48992544981,469.3893088009935
2024-10-18,33461.68818788714,469.3893088009935
2024-10-19,33688.60371832433,469.3893088009935
2024-10-20,34018.4616250023,469.3893088009935
2024-10-21,34170.14700774352,469.3893088009935
2024-10-22,34155.637288396545,469.3893088009935
